timestamp,pv_input_voltage,pv_input_current_for_battery,pv_input_power,battery_voltage_from_scc,is_scc_charging_on
2024-07-04T01:40:00,79.99,0.23,18.6,13.28,0
2024-07-04T01:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T01:50:00,0.0,0.0,0.0,0.0,0
2024-07-04T01:55:00,0.0,0.0,0.0,0.0,0
2024-07-04T02:00:00,0.0,0.0,0.0,0.0,0
2024-07-04T02:05:00,79.1,0.19,14.9,13.2,0
2024-07-04T02:10:00,78.83,0.27,21.3,13.12,1
2024-07-04T02:15:00,0.0,0.0,0.0,0.0,0
2024-07-04T02:20:00,0.0,0.0,2.3,0.0,0
2024-07-04T02:25:00,0.0,0.0,5.9,0.0,0
2024-07-04T02:30:00,0.0,0.0,2.0,0.0,0
2024-07-04T02:35:00,79.7,0.25,20.3,13.26,1
2024-07-04T02:40:00,0.0,0.0,5.7,0.0,0
2024-07-04T02:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T02:50:00,0.0,0.0,0.0,0.0,0
2024-07-04T02:55:00,0.0,0.0,1.7,0.0,0
2024-07-04T03:00:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:05:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:10:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:15:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:20:00,0.0,0.0,0.1,0.0,0
2024-07-04T03:25:00,79.85,0.43,33.9,13.15,1
2024-07-04T03:30:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:35:00,80.03,0.16,12.4,13.17,0
2024-07-04T03:40:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T03:50:00,0.0,0.0,9.5,0.0,0
2024-07-04T03:55:00,0.0,0.0,0.0,0.0,0
2024-07-04T04:00:00,79.52,0.29,23.0,13.26,1
2024-07-04T04:05:00,79.94,0.33,26.7,13.12,1
2024-07-04T04:10:00,80.5,0.4,32.5,13.25,1
2024-07-04T04:15:00,0.0,0.0,0.0,0.0,0
2024-07-04T04:20:00,0.0,0.0,0.0,0.0,0
2024-07-04T04:25:00,0.0,0.0,0.0,0.0,0
2024-07-04T04:30:00,0.0,0.0,6.5,0.0,0
2024-07-04T04:35:00,0.0,0.0,0.0,0.0,0
2024-07-04T04:40:00,80.06,0.16,12.8,13.21,0
2024-07-04T04:45:00,0.0,0.0,2.4,0.0,0
2024-07-04T04:50:00,0.0,0.0,0.0,0.0,0
2024-07-04T04:55:00,0.0,0.0,0.0,0.0,0
2024-07-04T05:00:00,0.0,0.0,0.0,0.0,0
2024-07-04T05:05:00,0.0,0.0,0.0,0.0,0
2024-07-04T05:10:00,80.25,0.18,14.7,13.16,0
2024-07-04T05:15:00,0.0,0.0,0.0,0.0,0
2024-07-04T05:20:00,80.26,0.21,17.1,13.18,0
2024-07-04T05:25:00,0.0,0.0,0.0,0.0,0
2024-07-04T05:30:00,79.77,0.18,14.5,13.2,0
2024-07-04T05:35:00,81.19,0.15,12.4,13.2,0
2024-07-04T05:40:00,0.0,0.0,7.4,0.0,0
2024-07-04T05:45:00,79.8,0.14,10.8,13.14,0
2024-07-04T05:50:00,79.89,0.16,12.5,13.19,0
2024-07-04T05:55:00,0.0,0.0,6.5,0.0,0
2024-07-04T06:00:00,81.75,2.58,211.0,13.28,1
2024-07-04T06:05:00,83.7,3.15,264.0,13.38,1
2024-07-04T06:10:00,83.65,3.92,327.6,13.26,1
2024-07-04T06:15:00,83.42,4.16,347.4,13.27,1
2024-07-04T06:20:00,84.38,4.98,420.4,13.36,1
2024-07-04T06:25:00,84.75,5.45,462.0,13.31,1
2024-07-04T06:30:00,85.56,6.27,536.9,13.43,1
2024-07-04T06:35:00,85.89,7.03,603.6,13.35,1
2024-07-04T06:40:00,85.94,7.35,631.3,13.38,1
2024-07-04T06:45:00,87.42,8.33,728.2,13.48,1
2024-07-04T06:50:00,87.99,8.95,787.5,13.41,1
2024-07-04T06:55:00,88.73,9.45,838.1,13.46,1
2024-07-04T07:00:00,88.91,10.26,912.4,13.47,1
2024-07-04T07:05:00,89.93,10.59,952.4,13.49,1
2024-07-04T07:10:00,90.17,11.04,995.2,13.38,1
2024-07-04T07:15:00,90.57,12.33,1116.9,13.39,1
2024-07-04T07:20:00,91.79,12.57,1153.4,13.45,1
2024-07-04T07:25:00,92.04,13.39,1232.5,13.51,1
2024-07-04T07:30:00,91.61,13.8,1264.5,13.52,1
2024-07-04T07:35:00,92.37,15.0,1385.2,13.59,1
2024-07-04T07:40:00,93.39,15.03,1403.8,13.54,1
2024-07-04T07:45:00,93.88,15.86,1488.7,13.58,1
2024-07-04T07:50:00,94.44,16.48,1556.3,13.66,1
2024-07-04T07:55:00,96.24,16.52,1590.3,13.72,1
2024-07-04T08:00:00,96.24,17.54,1688.2,13.61,1
2024-07-04T08:05:00,96.62,17.6,1700.4,13.59,1
2024-07-04T08:10:00,96.32,18.7,1801.2,13.75,1
2024-07-04T08:15:00,97.73,19.07,1864.2,13.68,1
2024-07-04T08:20:00,98.01,19.44,1905.2,13.75,1
2024-07-04T08:25:00,99.17,20.38,2021.4,13.81,1
2024-07-04T08:30:00,98.58,20.73,2043.9,13.72,1
2024-07-04T08:35:00,100.92,21.18,2137.1,13.79,1
2024-07-04T08:40:00,100.72,21.72,2187.1,13.74,1
2024-07-04T08:45:00,100.98,22.55,2277.5,13.93,1
2024-07-04T08:50:00,102.34,22.66,2319.2,13.85,1
2024-07-04T08:55:00,103.35,23.05,2381.7,13.86,1
2024-07-04T09:00:00,102.9,23.55,2423.0,13.92,1
2024-07-04T09:05:00,103.42,23.75,2455.7,14.01,1
2024-07-04T09:10:00,104.8,24.31,2547.9,13.95,1
2024-07-04T09:15:00,104.37,25.01,2610.3,13.95,1
2024-07-04T09:20:00,105.21,25.25,2656.6,13.92,1
2024-07-04T09:25:00,106.88,25.46,2721.2,14.02,1
2024-07-04T09:30:00,106.3,25.96,2759.5,14.04,1
2024-07-04T09:35:00,107.8,26.26,2830.9,14.01,1
2024-07-04T09:40:00,106.62,26.83,2861.1,13.97,1
2024-07-04T09:45:00,107.53,27.07,2911.0,14.0,1
2024-07-04T09:50:00,107.72,27.3,2940.6,14.06,1
2024-07-04T09:55:00,107.71,27.92,3006.9,14.02,1
2024-07-04T10:00:00,108.89,28.3,3082.0,14.04,1
2024-07-04T10:05:00,109.17,28.5,3111.2,14.09,1
2024-07-04T10:10:00,109.93,29.02,3190.3,14.14,1
2024-07-04T10:15:00,110.61,28.99,3207.0,14.2,1
2024-07-04T10:20:00,111.64,29.21,3261.4,14.14,1
2024-07-04T10:25:00,110.66,29.32,3244.7,14.09,1
2024-07-04T10:30:00,111.51,29.75,3317.6,14.24,1
2024-07-04T10:35:00,112.19,29.94,3358.9,14.19,1
2024-07-04T10:40:00,112.53,30.04,3380.8,14.08,1
2024-07-04T10:45:00,112.06,30.67,3436.9,14.17,1
2024-07-04T10:50:00,112.67,30.76,3465.8,14.28,1
2024-07-04T10:55:00,113.65,30.76,3496.3,14.14,1
2024-07-04T11:00:00,114.07,31.07,3544.0,14.24,1
2024-07-04T11:05:00,114.17,31.25,3568.4,14.21,1
2024-07-04T11:10:00,114.33,31.19,3566.0,14.16,1
2024-07-04T11:15:00,114.47,31.54,3610.5,14.12,1
2024-07-04T11:20:00,114.35,31.74,3629.3,14.26,1
2024-07-04T11:25:00,114.52,31.87,3649.4,14.3,1
2024-07-04T11:30:00,114.94,31.97,3674.5,14.28,1
2024-07-04T11:35:00,113.98,32.46,3699.6,14.24,1
2024-07-04T11:40:00,115.34,32.23,3717.2,14.27,1
2024-07-04T11:45:00,115.12,32.33,3721.3,14.26,1
2024-07-04T11:50:00,115.21,32.26,3716.2,14.25,1
2024-07-04T11:55:00,116.05,32.49,3770.3,14.27,1
2024-07-04T12:00:00,109.41,28.26,3092.1,14.08,1
2024-07-04T12:05:00,109.7,28.18,3091.8,14.06,1
2024-07-04T12:10:00,110.35,28.24,3116.5,14.09,1
2024-07-04T12:15:00,110.7,28.06,3106.5,14.03,1
2024-07-04T12:20:00,108.92,28.64,3119.0,14.13,1
2024-07-04T12:25:00,109.78,28.27,3104.1,14.07,1
2024-07-04T12:30:00,109.16,28.47,3107.5,14.08,1
2024-07-04T12:35:00,109.64,28.57,3132.8,14.1,1
2024-07-04T12:40:00,115.61,32.85,3797.5,14.25,1
2024-07-04T12:45:00,116.54,32.46,3782.2,14.22,1
2024-07-04T12:50:00,115.9,32.56,3774.1,14.37,1
2024-07-04T12:55:00,115.62,32.72,3783.3,14.33,1
2024-07-04T13:00:00,115.7,32.4,3748.7,14.23,1
2024-07-04T13:05:00,115.42,32.72,3776.0,14.28,1
2024-07-04T13:10:00,115.39,32.32,3729.3,14.26,1
2024-07-04T13:15:00,115.78,32.34,3744.4,14.23,1
2024-07-04T13:20:00,114.8,32.44,3723.6,14.24,1
2024-07-04T13:25:00,114.3,32.35,3697.6,14.2,1
2024-07-04T13:30:00,115.15,31.8,3661.9,14.26,1
2024-07-04T13:35:00,114.75,31.86,3656.0,14.26,1
2024-07-04T13:40:00,113.67,31.78,3612.2,14.22,1
2024-07-04T13:45:00,114.76,31.42,3605.7,14.21,1
2024-07-04T13:50:00,114.85,31.09,3570.3,14.25,1
2024-07-04T13:55:00,113.28,31.38,3554.2,14.24,1
2024-07-04T14:00:00,114.23,30.98,3539.3,14.22,1
2024-07-04T14:05:00,114.11,30.71,3504.5,14.11,1
2024-07-04T14:10:00,113.13,30.35,3433.7,14.25,1
2024-07-04T14:15:00,112.8,30.35,3423.5,14.17,1
2024-07-04T14:20:00,112.14,30.35,3403.8,14.24,1
2024-07-04T14:25:00,112.22,30.04,3370.7,14.15,1
2024-07-04T14:30:00,111.78,29.68,3317.6,14.2,1
2024-07-04T14:35:00,110.2,29.77,3281.2,14.13,1
2024-07-04T14:40:00,111.23,29.16,3243.3,14.1,1
2024-07-04T14:45:00,110.39,29.03,3204.8,14.12,1
2024-07-04T14:50:00,110.04,28.7,3158.1,14.09,1
2024-07-04T14:55:00,110.08,28.34,3119.9,13.9,1
2024-07-04T15:00:00,108.92,27.78,3026.3,14.06,1
2024-07-04T15:05:00,109.6,27.53,3017.0,14.04,1
2024-07-04T15:10:00,108.51,27.16,2947.2,14.07,1
2024-07-04T15:15:00,107.28,27.17,2914.7,14.02,1
2024-07-04T15:20:00,107.62,26.93,2897.6,13.99,1
2024-07-04T15:25:00,106.18,26.34,2796.7,14.01,1
2024-07-04T15:30:00,105.34,26.12,2751.1,14.01,1
2024-07-04T15:35:00,105.19,25.73,2706.7,13.97,1
2024-07-04T15:40:00,104.95,25.31,2655.9,13.95,1
2024-07-04T15:45:00,104.15,25.14,2618.7,13.99,1
2024-07-04T15:50:00,105.09,24.37,2560.5,13.95,1
2024-07-04T15:55:00,102.98,24.17,2489.5,13.96,1
2024-07-04T16:00:00,102.44,23.57,2414.5,13.84,1
2024-07-04T16:05:00,102.98,22.95,2363.8,13.84,1
2024-07-04T16:10:00,101.71,22.38,2276.3,13.9,1
2024-07-04T16:15:00,101.79,22.19,2259.1,13.88,1
2024-07-04T16:20:00,101.21,21.71,2197.7,13.87,1
2024-07-04T16:25:00,99.64,21.36,2128.2,13.85,1
2024-07-04T16:30:00,100.07,20.78,2079.5,13.82,1
2024-07-04T16:35:00,98.83,20.07,1983.4,13.75,1
2024-07-04T16:40:00,98.52,19.82,1952.9,13.83,1
2024-07-04T16:45:00,97.96,19.23,1884.2,13.68,1
2024-07-04T16:50:00,97.94,18.45,1807.0,13.72,1
2024-07-04T16:55:00,96.05,18.11,1739.4,13.8,1
2024-07-04T17:00:00,95.33,17.74,1691.2,13.69,1
2024-07-04T17:05:00,94.91,16.99,1612.9,13.69,1
2024-07-04T17:10:00,95.09,16.44,1563.0,13.69,1
2024-07-04T17:15:00,94.64,15.49,1465.8,13.58,1
2024-07-04T17:20:00,93.8,15.14,1419.7,13.57,1
2024-07-04T17:25:00,91.14,14.59,1329.9,13.59,1
2024-07-04T17:30:00,91.77,13.79,1265.8,13.6,1
2024-07-04T17:35:00,91.43,13.35,1220.5,13.6,1
2024-07-04T17:40:00,91.41,12.47,1139.6,13.46,1
2024-07-04T17:45:00,90.73,12.17,1104.3,13.57,1
2024-07-04T17:50:00,89.53,11.66,1043.9,13.54,1
2024-07-04T17:55:00,89.05,10.77,959.5,13.46,1
2024-07-04T18:00:00,88.3,9.96,879.7,13.43,1
2024-07-04T18:05:00,87.93,9.37,824.1,13.43,1
2024-07-04T18:10:00,87.11,8.7,758.2,13.46,1
2024-07-04T18:15:00,87.59,8.43,738.0,13.33,1
2024-07-04T18:20:00,86.07,7.9,680.2,13.46,1
2024-07-04T18:25:00,85.9,6.85,588.7,13.34,1
2024-07-04T18:30:00,84.4,6.23,525.6,13.42,1
2024-07-04T18:35:00,84.42,5.72,483.0,13.33,1
2024-07-04T18:40:00,83.64,4.98,416.1,13.3,1
2024-07-04T18:45:00,83.15,4.34,361.2,13.38,1
2024-07-04T18:50:00,83.21,3.84,319.2,13.35,1
2024-07-04T18:55:00,83.29,3.64,303.2,13.28,1
2024-07-04T19:00:00,82.18,2.48,203.9,13.21,1
2024-07-04T19:05:00,81.08,2.02,163.7,13.27,1
2024-07-04T19:10:00,81.3,1.95,158.5,13.31,1
2024-07-04T19:15:00,80.96,1.13,91.7,13.22,1
2024-07-04T19:20:00,79.28,0.66,52.0,13.2,1
2024-07-04T19:25:00,81.01,0.43,34.8,13.19,1
2024-07-04T19:30:00,0.0,0.0,0.0,0.0,0
2024-07-04T19:35:00,0.0,0.0,0.0,0.0,0
2024-07-04T19:40:00,0.0,0.0,0.0,0.0,0
2024-07-04T19:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T19:50:00,0.0,0.0,0.0,0.0,0
2024-07-04T19:55:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:00:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:05:00,0.0,0.0,8.1,0.0,0
2024-07-04T20:10:00,0.0,0.0,5.1,0.0,0
2024-07-04T20:15:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:20:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:25:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:30:00,0.0,0.0,8.1,0.0,0
2024-07-04T20:35:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:40:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T20:50:00,0.0,0.0,3.4,0.0,0
2024-07-04T20:55:00,80.67,0.39,31.7,13.21,1
2024-07-04T21:00:00,0.0,0.0,5.4,0.0,0
2024-07-04T21:05:00,0.0,0.0,0.0,0.0,0
2024-07-04T21:10:00,0.0,0.0,6.6,0.0,0
2024-07-04T21:15:00,79.99,0.36,28.6,13.18,1
2024-07-04T21:20:00,0.0,0.0,0.0,0.0,0
2024-07-04T21:25:00,0.0,0.0,0.0,0.0,0
2024-07-04T21:30:00,0.0,0.0,0.0,0.0,0
2024-07-04T21:35:00,0.0,0.0,9.2,0.0,0
2024-07-04T21:40:00,0.0,0.0,7.2,0.0,0
2024-07-04T21:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T21:50:00,0.0,0.0,0.0,0.0,0
2024-07-04T21:55:00,0.0,0.0,0.0,0.0,0
2024-07-04T22:00:00,0.0,0.0,4.2,0.0,0
2024-07-04T22:05:00,0.0,0.0,4.0,0.0,0
2024-07-04T22:10:00,0.0,0.0,5.8,0.0,0
2024-07-04T22:15:00,0.0,0.0,4.3,0.0,0
2024-07-04T22:20:00,0.0,0.0,2.4,0.0,0
2024-07-04T22:25:00,0.0,0.0,0.0,0.0,0
2024-07-04T22:30:00,0.0,0.0,0.0,0.0,0
2024-07-04T22:35:00,0.0,0.0,9.2,0.0,0
2024-07-04T22:40:00,80.55,0.18,14.6,13.17,0
2024-07-04T22:45:00,0.0,0.0,0.0,0.0,0
2024-07-04T22:50:00,80.5,0.28,22.3,13.22,1
2024-07-04T22:55:00,80.12,0.14,11.6,13.13,0
2024-07-04T23:00:00,0.0,0.0,7.8,0.0,0
2024-07-04T23:05:00,79.32,0.23,18.3,13.22,0
2024-07-04T23:10:00,79.81,0.15,11.7,13.15,0
2024-07-04T23:15:00,80.1,0.23,18.7,13.21,0
2024-07-04T23:20:00,0.0,0.0,0.0,0.0,0
2024-07-04T23:25:00,0.0,0.0,9.0,0.0,0
2024-07-04T23:30:00,0.0,0.0,0.0,0.0,0
2024-07-04T23:35:00,0.0,0.0,0.3,0.0,0
2024-07-04T23:40:00,0.0,0.0,0.0,0.0,0
2024-07-04T23:45:00,0.0,0.0,1.6,0.0,0
2024-07-04T23:50:00,0.0,0.0,0.0,0.0,0
2024-07-04T23:55:00,80.8,0.31,24.7,13.2,1
2024-07-05T00:00:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:05:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:10:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:20:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:25:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:30:00,80.3,0.13,10.2,13.12,0
2024-07-05T00:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:40:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:45:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:50:00,0.0,0.0,0.0,0.0,0
2024-07-05T00:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T01:00:00,0.0,0.0,0.0,0.0,0
2024-07-05T01:05:00,0.0,0.0,0.0,0.0,0
2024-07-05T01:10:00,79.92,0.28,22.1,13.16,1
2024-07-05T01:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T01:20:00,79.75,0.29,23.4,13.22,1
2024-07-05T01:25:00,0.0,0.0,0.1,0.0,0
2024-07-05T01:30:00,0.0,0.0,6.2,0.0,0
2024-07-05T01:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T01:40:00,80.24,0.31,24.9,13.2,1
2024-07-05T01:45:00,0.0,0.0,2.2,0.0,0
2024-07-05T01:50:00,80.24,0.15,11.7,13.26,0
2024-07-05T01:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T02:00:00,0.0,0.0,7.9,0.0,0
2024-07-05T02:05:00,0.0,0.0,9.1,0.0,0
2024-07-05T02:10:00,0.0,0.0,9.4,0.0,0
2024-07-05T02:15:00,0.0,0.0,7.3,0.0,0
2024-07-05T02:20:00,0.0,0.0,0.0,0.0,0
2024-07-05T02:25:00,0.0,0.0,8.1,0.0,0
2024-07-05T02:30:00,80.07,0.14,11.5,13.28,0
2024-07-05T02:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T02:40:00,79.81,0.14,11.4,13.18,0
2024-07-05T02:45:00,0.0,0.0,0.0,0.0,0
2024-07-05T02:50:00,0.0,0.0,0.0,0.0,0
2024-07-05T02:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T03:00:00,79.42,0.28,21.9,13.27,1
2024-07-05T03:05:00,80.26,0.24,19.5,13.14,0
2024-07-05T03:10:00,79.71,0.18,14.2,13.23,0
2024-07-05T03:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T03:20:00,0.0,0.0,0.0,0.0,0
2024-07-05T03:25:00,80.56,0.14,11.0,13.2,0
2024-07-05T03:30:00,0.0,0.0,0.0,0.0,0
2024-07-05T03:35:00,0.0,0.0,1.3,0.0,0
2024-07-05T03:40:00,80.46,0.27,22.0,13.16,1
2024-07-05T03:45:00,0.0,0.0,0.0,0.0,0
2024-07-05T03:50:00,0.0,0.0,4.7,0.0,0
2024-07-05T03:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:00:00,79.71,0.2,15.6,13.19,0
2024-07-05T04:05:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:10:00,79.31,0.2,16.2,13.21,0
2024-07-05T04:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:20:00,81.14,0.2,16.5,13.14,0
2024-07-05T04:25:00,79.54,0.17,13.2,13.13,0
2024-07-05T04:30:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:40:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:45:00,0.0,0.0,0.0,0.0,0
2024-07-05T04:50:00,80.37,0.26,21.0,13.17,1
2024-07-05T04:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T05:00:00,80.09,0.41,32.6,13.18,1
2024-07-05T05:05:00,0.0,0.0,8.9,0.0,0
2024-07-05T05:10:00,0.0,0.0,0.0,0.0,0
2024-07-05T05:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T05:20:00,0.0,0.0,0.0,0.0,0
2024-07-05T05:25:00,0.0,0.0,2.1,0.0,0
2024-07-05T05:30:00,0.0,0.0,5.3,0.0,0
2024-07-05T05:35:00,0.0,0.0,8.8,0.0,0
2024-07-05T05:40:00,0.0,0.0,0.0,0.0,0
2024-07-05T05:45:00,0.0,0.0,0.0,0.0,0
2024-07-05T05:50:00,80.32,0.2,16.4,13.18,0
2024-07-05T05:55:00,79.38,0.23,18.5,13.22,0
2024-07-05T06:00:00,82.0,2.45,200.6,13.28,1
2024-07-05T06:05:00,83.31,3.13,260.4,13.23,1
2024-07-05T06:10:00,83.18,3.75,312.2,13.29,1
2024-07-05T06:15:00,84.18,4.7,395.6,13.33,1
2024-07-05T06:20:00,83.8,5.11,428.3,13.32,1
2024-07-05T06:25:00,84.41,5.58,471.3,13.27,1
2024-07-05T06:30:00,85.08,6.22,529.1,13.34,1
2024-07-05T06:35:00,84.85,7.15,606.3,13.4,1
2024-07-05T06:40:00,86.14,7.41,638.0,13.33,1
2024-07-05T06:45:00,86.53,8.33,720.6,13.36,1
2024-07-05T06:50:00,87.23,8.83,770.3,13.41,1
2024-07-05T06:55:00,88.41,9.41,832.2,13.41,1
2024-07-05T07:00:00,88.43,10.28,908.9,13.44,1
2024-07-05T07:05:00,89.5,10.51,940.6,13.42,1
2024-07-05T07:10:00,90.37,11.45,1035.0,13.44,1
2024-07-05T07:15:00,90.52,11.74,1063.0,13.5,1
2024-07-05T07:20:00,91.1,12.42,1131.8,13.54,1
2024-07-05T07:25:00,91.79,13.45,1234.6,13.48,1
2024-07-05T07:30:00,91.9,14.19,1304.0,13.57,1
2024-07-05T07:35:00,92.78,14.52,1347.0,13.64,1
2024-07-05T07:40:00,93.71,14.93,1399.2,13.63,1
2024-07-05T07:45:00,93.6,16.0,1497.3,13.56,1
2024-07-05T07:50:00,94.5,16.09,1520.3,13.57,1
2024-07-05T07:55:00,94.2,16.86,1588.3,13.69,1
2024-07-05T08:00:00,95.19,17.76,1690.7,13.73,1
2024-07-05T08:05:00,97.04,17.86,1733.2,13.72,1
2024-07-05T08:10:00,96.57,18.59,1795.4,13.64,1
2024-07-05T08:15:00,98.11,19.09,1873.3,13.78,1
2024-07-05T08:20:00,97.69,19.77,1930.9,13.83,1
2024-07-05T08:25:00,98.73,19.92,1967.0,13.7,1
2024-07-05T08:30:00,99.67,20.77,2069.9,13.76,1
2024-07-05T08:35:00,100.12,21.02,2104.2,13.75,1
2024-07-05T08:40:00,101.53,21.63,2195.8,13.83,1
2024-07-05T08:45:00,100.99,22.13,2234.7,13.83,1
2024-07-05T08:50:00,102.18,22.64,2313.3,13.85,1
2024-07-05T08:55:00,101.87,22.97,2340.2,13.83,1
2024-07-05T09:00:00,103.02,23.54,2425.0,13.87,1
2024-07-05T09:05:00,103.34,23.89,2468.8,13.95,1
2024-07-05T09:10:00,104.57,24.34,2545.3,13.87,1
2024-07-05T09:15:00,103.7,24.99,2591.7,13.94,1
2024-07-05T09:20:00,105.52,25.26,2665.4,13.97,1
2024-07-05T09:25:00,105.72,25.79,2726.4,13.95,1
2024-07-05T09:30:00,106.96,25.82,2761.2,14.04,1
2024-07-05T09:35:00,106.49,26.33,2803.5,13.92,1
2024-07-05T09:40:00,107.97,26.41,2851.4,13.99,1
2024-07-05T09:45:00,106.79,26.97,2879.7,14.01,1
2024-07-05T09:50:00,108.87,27.28,2969.7,13.99,1
2024-07-05T09:55:00,108.8,27.55,2997.2,14.09,1
2024-07-05T10:00:00,109.19,28.22,3081.4,14.14,1
2024-07-05T10:05:00,110.49,28.37,3134.8,14.08,1
2024-07-05T10:10:00,109.83,28.65,3146.5,14.1,1
2024-07-05T10:15:00,110.88,28.89,3202.8,14.08,1
2024-07-05T10:20:00,110.98,29.14,3233.8,14.17,1
2024-07-05T10:25:00,111.15,29.64,3294.5,14.16,1
2024-07-05T10:30:00,111.5,30.02,3347.0,14.23,1
2024-07-05T10:35:00,111.32,30.08,3348.0,14.18,1
2024-07-05T10:40:00,112.83,30.09,3394.7,14.2,1
2024-07-05T10:45:00,112.86,30.4,3431.3,14.2,1
2024-07-05T10:50:00,113.48,30.55,3466.9,14.19,1
2024-07-05T10:55:00,112.51,31.09,3498.2,14.18,1
2024-07-05T11:00:00,113.03,31.13,3518.9,14.16,1
2024-07-05T11:05:00,113.26,31.26,3540.7,14.25,1
2024-07-05T11:10:00,114.46,31.34,3586.9,14.28,1
2024-07-05T11:15:00,113.75,31.63,3597.8,14.17,1
2024-07-05T11:20:00,115.2,31.64,3645.3,14.3,1
2024-07-05T11:25:00,115.01,31.94,3673.4,14.28,1
2024-07-05T11:30:00,115.06,32.05,3687.9,14.23,1
2024-07-05T11:35:00,114.39,32.24,3688.4,14.23,1
2024-07-05T11:40:00,114.47,32.39,3708.1,14.21,1
2024-07-05T11:45:00,115.59,32.22,3724.5,14.21,1
2024-07-05T11:50:00,115.65,32.64,3775.2,14.26,1
2024-07-05T11:55:00,116.04,32.3,3748.0,14.26,1
2024-07-05T12:00:00,114.81,32.74,3759.4,14.28,1
2024-07-05T12:05:00,116.28,32.5,3778.6,14.3,1
2024-07-05T12:10:00,115.94,32.56,3775.1,14.34,1
2024-07-05T12:15:00,115.93,32.84,3807.6,14.27,1
2024-07-05T12:20:00,116.45,32.55,3790.6,14.3,1
2024-07-05T12:25:00,115.83,32.86,3805.9,14.25,1
2024-07-05T12:30:00,115.66,32.96,3812.6,14.24,1
2024-07-05T12:35:00,116.26,32.7,3802.0,14.24,1
2024-07-05T12:40:00,116.24,32.67,3797.8,14.34,1
2024-07-05T12:45:00,115.26,32.99,3802.1,14.27,1
2024-07-05T12:50:00,115.98,32.71,3793.5,14.37,1
2024-07-05T12:55:00,115.81,32.65,3781.0,14.27,1
2024-07-05T13:00:00,115.42,32.64,3767.3,14.2,1
2024-07-05T13:05:00,115.9,32.32,3745.5,14.28,1
2024-07-05T13:10:00,115.32,32.6,3759.1,14.35,1
2024-07-05T13:15:00,114.69,32.65,3745.0,14.23,1
2024-07-05T13:20:00,116.06,32.23,3740.9,14.23,1
2024-07-05T13:25:00,114.81,31.95,3668.5,14.35,1
2024-07-05T13:30:00,115.0,32.02,3682.5,14.23,1
2024-07-05T13:35:00,114.53,32.28,3696.7,14.25,1
2024-07-05T13:40:00,114.53,31.65,3624.5,14.21,1
2024-07-05T13:45:00,115.05,31.6,3635.7,14.28,1
2024-07-05T13:50:00,114.21,31.6,3609.3,14.2,1
2024-07-05T13:55:00,113.49,31.37,3559.9,14.23,1
2024-07-05T14:00:00,113.98,30.67,3496.2,14.27,1
2024-07-05T14:05:00,113.94,30.66,3493.7,14.26,1
2024-07-05T14:10:00,112.37,30.8,3461.4,14.24,1
2024-07-05T14:15:00,112.33,30.51,3427.0,14.09,1
2024-07-05T14:20:00,112.03,30.45,3411.7,14.14,1
2024-07-05T14:25:00,112.1,29.91,3352.7,14.11,1
