timestamp,battery_voltage,battery_charging_current,battery_discharge_current,battery_capacity,battery_soc_percent,is_charging_on
2024-07-03T18:15:00,14.34,0.0,40.99,99.41,98.4,0
2024-07-03T18:20:00,14.37,0.0,45.74,99.41,98.0,0
2024-07-03T18:25:00,14.32,0.0,48.27,99.41,97.6,0
2024-07-03T18:30:00,14.27,0.0,52.41,99.41,97.2,0
2024-07-03T18:35:00,14.33,0.0,57.83,99.41,96.7,0
2024-07-03T18:40:00,14.29,0.0,60.0,99.4,96.2,0
2024-07-03T18:45:00,14.29,0.0,60.0,99.4,95.7,0
2024-07-03T18:50:00,14.27,0.0,60.0,99.4,95.2,0
2024-07-03T18:55:00,14.26,0.0,60.0,99.4,94.6,0
2024-07-03T19:00:00,14.18,0.0,60.0,99.4,94.0,0
2024-07-03T19:05:00,14.19,0.0,60.0,99.4,93.4,0
2024-07-03T19:10:00,14.17,0.0,60.0,99.4,92.7,0
2024-07-03T19:15:00,14.17,0.0,60.0,99.4,92.1,0
2024-07-03T19:20:00,14.13,0.0,60.0,99.4,91.4,0
2024-07-03T19:25:00,14.07,0.0,60.0,99.4,90.6,0
2024-07-03T19:30:00,14.07,0.0,60.0,99.4,89.9,0
2024-07-03T19:35:00,14.06,0.0,60.0,99.4,89.2,0
2024-07-03T19:40:00,14.06,0.0,60.0,99.4,88.5,0
2024-07-03T19:45:00,13.98,0.0,60.0,99.4,87.8,0
2024-07-03T19:50:00,13.99,0.0,60.0,99.39,87.0,0
2024-07-03T19:55:00,13.98,0.0,60.0,99.39,86.3,0
2024-07-03T20:00:00,13.93,0.0,60.0,99.39,84.8,0
2024-07-03T20:05:00,13.86,0.0,60.0,99.39,83.2,0
2024-07-03T20:10:00,13.82,0.0,60.0,99.39,81.7,0
2024-07-03T20:15:00,13.72,0.0,60.0,99.39,80.1,0
2024-07-03T20:20:00,13.69,0.0,60.0,99.39,78.6,0
2024-07-03T20:25:00,13.71,0.0,60.0,99.39,77.0,0
2024-07-03T20:30:00,13.63,0.0,60.0,99.39,75.5,0
2024-07-03T20:35:00,13.62,0.0,60.0,99.39,73.9,0
2024-07-03T20:40:00,13.49,0.0,60.0,99.39,72.4,0
2024-07-03T20:45:00,13.41,0.0,60.0,99.39,70.8,0
2024-07-03T20:50:00,13.38,0.0,60.0,99.39,69.3,0
2024-07-03T20:55:00,13.36,0.0,60.0,99.38,67.7,0
2024-07-03T21:00:00,13.34,0.0,60.0,99.38,67.0,0
2024-07-03T21:05:00,13.28,0.0,60.0,99.38,66.3,0
2024-07-03T21:10:00,13.33,0.0,60.0,99.38,65.6,0
2024-07-03T21:15:00,13.29,0.0,60.0,99.38,64.8,0
2024-07-03T21:20:00,13.22,0.0,60.0,99.38,64.1,0
2024-07-03T21:25:00,13.25,0.0,60.0,99.38,63.4,0
2024-07-03T21:30:00,13.21,0.0,60.0,99.38,62.7,0
2024-07-03T21:35:00,13.18,0.0,60.0,99.38,62.0,0
2024-07-03T21:40:00,13.14,0.0,60.0,99.38,61.3,0
2024-07-03T21:45:00,13.14,0.0,60.0,99.38,60.5,0
2024-07-03T21:50:00,13.12,0.0,60.0,99.38,59.8,0
2024-07-03T21:55:00,13.04,0.0,60.0,99.38,59.1,0
2024-07-03T22:00:00,13.05,0.0,60.0,99.38,58.1,0
2024-07-03T22:05:00,13.05,0.0,60.0,99.37,57.0,0
2024-07-03T22:10:00,12.95,0.0,60.0,99.37,55.9,0
2024-07-03T22:15:00,12.95,0.0,60.0,99.37,54.9,0
2024-07-03T22:20:00,12.93,0.0,60.0,99.37,53.8,0
2024-07-03T22:25:00,12.92,0.0,60.0,99.37,52.8,0
2024-07-03T22:30:00,12.88,0.0,60.0,99.37,51.7,0
2024-07-03T22:35:00,12.79,0.0,60.0,99.37,50.7,0
2024-07-03T22:40:00,12.77,0.0,60.0,99.37,49.6,0
2024-07-03T22:45:00,12.78,0.0,60.0,99.37,48.6,0
2024-07-03T22:50:00,12.73,0.0,60.0,99.37,47.5,0
2024-07-03T22:55:00,12.68,0.0,60.0,99.37,46.5,0
2024-07-03T23:00:00,12.61,0.0,60.0,99.37,45.9,0
2024-07-03T23:05:00,12.67,0.0,60.0,99.37,45.4,0
2024-07-03T23:10:00,12.66,0.0,60.0,99.36,44.8,0
2024-07-03T23:15:00,12.61,0.0,60.0,99.36,44.3,0
2024-07-03T23:20:00,12.59,0.0,60.0,99.36,43.7,0
2024-07-03T23:25:00,12.57,0.0,60.0,99.36,43.1,0
2024-07-03T23:30:00,12.56,0.0,60.0,99.36,42.6,0
2024-07-03T23:35:00,12.6,0.0,60.0,99.36,42.0,0
2024-07-03T23:40:00,12.51,0.0,60.0,99.36,41.5,0
2024-07-03T23:45:00,12.49,0.0,60.0,99.36,40.9,0
2024-07-03T23:50:00,12.43,0.0,60.0,99.36,40.4,0
2024-07-03T23:55:00,12.41,0.0,60.0,99.36,39.8,0
2024-07-04T00:00:00,12.48,0.0,60.0,99.36,39.3,0
2024-07-04T00:05:00,12.43,0.0,60.0,99.36,38.7,0
2024-07-04T00:10:00,12.43,0.0,60.0,99.36,38.2,0
2024-07-04T00:15:00,12.37,0.0,60.0,99.35,37.6,0
2024-07-04T00:20:00,12.35,0.0,60.0,99.35,37.0,0
2024-07-04T00:25:00,12.37,0.0,60.0,99.35,36.5,0
2024-07-04T00:30:00,12.31,0.0,60.0,99.35,35.9,0
2024-07-04T00:35:00,12.31,0.0,60.0,99.35,35.4,0
2024-07-04T00:40:00,12.29,0.0,60.0,99.35,34.8,0
2024-07-04T00:45:00,12.29,0.0,60.0,99.35,34.3,0
2024-07-04T00:50:00,12.24,0.0,60.0,99.35,33.7,0
2024-07-04T00:55:00,12.22,0.0,60.0,99.35,33.2,0
2024-07-04T01:00:00,12.23,0.0,60.0,99.35,32.6,0
2024-07-04T01:05:00,12.23,0.0,60.0,99.35,32.1,0
2024-07-04T01:10:00,12.2,0.0,60.0,99.35,31.5,0
2024-07-04T01:15:00,12.18,0.0,60.0,99.35,30.9,0
2024-07-04T01:20:00,12.2,0.0,60.0,99.35,30.4,0
2024-07-04T01:25:00,12.12,0.0,60.0,99.34,29.8,0
2024-07-04T01:30:00,12.07,0.0,60.0,99.34,29.3,0
2024-07-04T01:35:00,12.1,0.0,60.0,99.34,28.7,0
2024-07-04T01:40:00,12.05,0.0,60.0,99.34,28.2,0
2024-07-04T01:45:00,12.02,0.0,60.0,99.34,27.6,0
2024-07-04T01:50:00,12.0,0.0,60.0,99.34,27.1,0
2024-07-04T01:55:00,12.02,0.0,60.0,99.34,26.5,0
2024-07-04T02:00:00,12.03,0.0,60.0,99.34,26.0,0
2024-07-04T02:05:00,12.02,0.0,60.0,99.34,25.4,0
2024-07-04T02:10:00,11.97,0.0,60.0,99.34,24.9,0
2024-07-04T02:15:00,11.96,0.0,60.0,99.34,24.3,0
2024-07-04T02:20:00,11.95,0.0,60.0,99.34,23.8,0
2024-07-04T02:25:00,11.93,0.0,60.0,99.34,23.2,0
2024-07-04T02:30:00,11.94,0.0,60.0,99.33,22.6,0
2024-07-04T02:35:00,11.89,0.0,60.0,99.33,22.1,0
2024-07-04T02:40:00,11.88,0.0,60.0,99.33,21.6,0
2024-07-04T02:45:00,11.85,0.0,60.0,99.33,21.0,0
2024-07-04T02:50:00,11.84,0.0,60.0,99.33,20.4,0
2024-07-04T02:55:00,11.84,0.0,60.0,99.33,19.9,0
2024-07-04T03:00:00,11.77,0.0,60.0,99.33,19.3,0
2024-07-04T03:05:00,11.8,0.0,60.0,99.33,18.8,0
2024-07-04T03:10:00,11.76,0.0,60.0,99.33,18.2,0
2024-07-04T03:15:00,11.71,0.0,60.0,99.33,17.7,0
2024-07-04T03:20:00,11.71,0.0,60.0,99.33,17.1,0
2024-07-04T03:25:00,11.68,0.0,60.0,99.33,16.6,0
2024-07-04T03:30:00,11.73,0.0,60.0,99.33,16.0,0
2024-07-04T03:35:00,11.71,0.0,60.0,99.33,15.5,0
2024-07-04T03:40:00,11.67,0.0,60.0,99.32,14.9,0
2024-07-04T03:45:00,11.68,0.0,60.0,99.32,14.4,0
2024-07-04T03:50:00,11.61,0.0,60.0,99.32,13.8,0
2024-07-04T03:55:00,11.62,0.0,60.0,99.32,13.3,0
2024-07-04T04:00:00,11.61,0.0,60.0,99.32,12.7,0
2024-07-04T04:05:00,11.54,0.0,60.0,99.32,12.2,0
2024-07-04T04:10:00,11.54,0.0,60.0,99.32,11.6,0
2024-07-04T04:15:00,11.51,0.0,60.0,99.32,11.1,0
2024-07-04T04:20:00,11.53,0.0,60.0,99.32,10.5,0
2024-07-04T04:25:00,11.47,0.0,60.0,99.32,10.0,0
2024-07-04T04:30:00,11.52,0.0,60.0,99.32,10.0,0
2024-07-04T04:35:00,11.46,0.0,60.0,99.32,10.0,0
2024-07-04T04:40:00,11.53,0.0,60.0,99.32,10.0,0
2024-07-04T04:45:00,11.48,0.0,60.0,99.31,10.0,0
2024-07-04T04:50:00,11.54,0.0,60.0,99.31,10.0,0
2024-07-04T04:55:00,11.6,0.0,60.0,99.31,10.0,0
2024-07-04T05:00:00,11.48,0.0,60.0,99.31,10.0,0
2024-07-04T05:05:00,11.44,0.0,60.0,99.31,10.0,0
2024-07-04T05:10:00,11.47,0.0,60.0,99.31,10.0,0
2024-07-04T05:15:00,11.46,0.0,60.0,99.31,10.0,0
2024-07-04T05:20:00,11.47,0.0,60.0,99.31,10.0,0
2024-07-04T05:25:00,11.51,0.0,60.0,99.31,10.0,0
2024-07-04T05:30:00,11.48,0.0,60.0,99.31,10.0,0
2024-07-04T05:35:00,11.51,0.0,60.0,99.31,10.0,0
2024-07-04T05:40:00,11.53,0.0,60.0,99.31,10.0,0
2024-07-04T05:45:00,11.52,0.0,60.0,99.31,10.0,0
2024-07-04T05:50:00,11.54,0.0,60.0,99.31,10.0,0
2024-07-04T05:55:00,11.47,0.0,60.0,99.3,10.0,0
2024-07-04T06:00:00,11.55,0.0,60.0,99.3,10.0,0
2024-07-04T06:05:00,11.52,0.0,60.0,99.3,10.0,0
2024-07-04T06:10:00,11.46,0.0,60.0,99.3,10.0,0
2024-07-04T06:15:00,11.47,0.0,60.0,99.3,10.0,0
2024-07-04T06:20:00,11.44,0.0,60.0,99.3,10.0,0
2024-07-04T06:25:00,11.5,0.0,60.0,99.3,10.0,0
2024-07-04T06:30:00,11.51,0.0,60.0,99.3,10.0,0
2024-07-04T06:35:00,11.53,0.0,60.0,99.3,10.0,0
2024-07-04T06:40:00,11.45,0.0,60.0,99.3,10.0,0
2024-07-04T06:45:00,11.48,0.0,60.0,99.3,10.0,0
2024-07-04T06:50:00,11.49,0.0,60.0,99.3,10.0,0
2024-07-04T06:55:00,11.51,0.0,60.0,99.3,10.0,0
2024-07-04T07:00:00,11.52,0.0,60.0,99.29,10.0,0
2024-07-04T07:05:00,11.47,0.0,60.0,99.29,10.0,0
2024-07-04T07:10:00,11.5,0.0,60.0,99.29,10.0,0
2024-07-04T07:15:00,11.43,0.0,60.0,99.29,10.0,0
2024-07-04T07:20:00,11.44,0.0,60.0,99.29,10.0,0
2024-07-04T07:25:00,11.43,0.0,58.39,99.29,10.0,0
2024-07-04T07:30:00,11.51,0.0,55.22,99.29,10.0,0
2024-07-04T07:35:00,11.47,0.0,44.87,99.29,10.0,0
2024-07-04T07:40:00,11.53,0.0,43.03,99.29,10.0,0
2024-07-04T07:45:00,11.49,0.0,35.81,99.29,10.0,0
2024-07-04T07:50:00,11.53,0.0,29.81,99.29,10.0,0
2024-07-04T07:55:00,11.53,0.0,26.86,99.29,10.0,0
2024-07-04T08:00:00,11.49,40.0,0.0,99.29,10.7,1
2024-07-04T08:05:00,11.53,40.0,0.0,99.28,11.4,1
2024-07-04T08:10:00,11.59,40.0,0.0,99.28,12.2,1
2024-07-04T08:15:00,11.64,40.0,0.0,99.28,13.0,1
2024-07-04T08:20:00,11.65,40.0,0.0,99.28,13.9,1
2024-07-04T08:25:00,11.63,40.0,0.0,99.28,14.8,1
2024-07-04T08:30:00,11.7,40.0,0.0,99.28,15.7,1
2024-07-04T08:35:00,11.73,40.0,0.0,99.28,16.6,1
2024-07-04T08:40:00,11.72,40.0,0.0,99.28,17.6,1
2024-07-04T08:45:00,11.77,40.0,0.0,99.28,18.7,1
2024-07-04T08:50:00,11.79,40.0,0.0,99.28,19.7,1
2024-07-04T08:55:00,11.85,40.0,0.0,99.28,20.8,1
2024-07-04T09:00:00,11.83,40.0,0.0,99.28,21.7,1
2024-07-04T09:05:00,11.9,40.0,0.0,99.28,22.6,1
2024-07-04T09:10:00,11.89,40.0,0.0,99.28,23.5,1
2024-07-04T09:15:00,11.98,40.0,0.0,99.27,24.4,1
2024-07-04T09:20:00,12.01,40.0,0.0,99.27,25.4,1
2024-07-04T09:25:00,12.06,40.0,0.0,99.27,26.4,1
2024-07-04T09:30:00,12.08,40.0,0.0,99.27,27.4,1
2024-07-04T09:35:00,12.12,40.0,0.0,99.27,28.5,1
2024-07-04T09:40:00,12.17,40.0,0.0,99.27,29.6,1
2024-07-04T09:45:00,12.15,40.0,0.0,99.27,30.7,1
2024-07-04T09:50:00,12.21,40.0,0.0,99.27,31.9,1
2024-07-04T09:55:00,12.21,40.0,0.0,99.27,33.0,1
2024-07-04T10:00:00,12.28,40.0,0.0,99.27,34.2,1
2024-07-04T10:05:00,12.36,40.0,0.0,99.27,35.5,1
2024-07-04T10:10:00,12.32,40.0,0.0,99.27,36.7,1
2024-07-04T10:15:00,12.4,40.0,0.0,99.27,38.0,1
2024-07-04T10:20:00,12.47,40.0,0.0,99.26,39.3,1
2024-07-04T10:25:00,12.49,40.0,0.0,99.26,40.6,1
2024-07-04T10:30:00,12.53,40.0,0.0,99.26,42.0,1
2024-07-04T10:35:00,12.57,40.0,0.0,99.26,43.3,1
2024-07-04T10:40:00,12.61,40.0,0.0,99.26,44.7,1
2024-07-04T10:45:00,12.62,40.0,0.0,99.26,46.1,1
2024-07-04T10:50:00,12.71,40.0,0.0,99.26,47.6,1
2024-07-04T10:55:00,12.74,40.0,0.0,99.26,49.0,1
2024-07-04T11:00:00,12.84,40.0,0.0,99.26,50.7,1
2024-07-04T11:05:00,12.83,40.0,0.0,99.26,52.5,1
2024-07-04T11:10:00,12.87,40.0,0.0,99.26,54.3,1
2024-07-04T11:15:00,12.99,40.0,0.0,99.26,56.1,1
2024-07-04T11:20:00,13.07,40.0,0.0,99.26,57.8,1
2024-07-04T11:25:00,13.09,40.0,0.0,99.26,59.7,1
2024-07-04T11:30:00,13.15,40.0,0.0,99.25,61.5,1
2024-07-04T11:35:00,13.23,40.0,0.0,99.25,63.3,1
2024-07-04T11:40:00,13.24,40.0,0.0,99.25,65.1,1
2024-07-04T11:45:00,13.26,40.0,0.0,99.25,67.0,1
2024-07-04T11:50:00,13.42,40.0,0.0,99.25,68.8,1
2024-07-04T11:55:00,13.48,40.0,0.0,99.25,70.7,1
2024-07-04T12:00:00,13.46,40.0,0.0,99.25,72.2,1
2024-07-04T12:05:00,13.56,40.0,0.0,99.25,73.7,1
2024-07-04T12:10:00,13.6,40.0,0.0,99.25,75.2,1
2024-07-04T12:15:00,13.64,40.0,0.0,99.25,76.7,1
2024-07-04T12:20:00,13.68,40.0,0.0,99.25,78.2,1
2024-07-04T12:25:00,13.77,40.0,0.0,99.25,79.7,1
2024-07-04T12:30:00,13.83,40.0,0.0,99.25,81.2,1
2024-07-04T12:35:00,13.86,40.0,0.0,99.24,82.7,1
2024-07-04T12:40:00,13.92,40.0,0.0,99.24,84.6,1
2024-07-04T12:45:00,14.0,40.0,0.0,99.24,86.5,1
2024-07-04T12:50:00,14.0,40.0,0.0,99.24,88.4,1
2024-07-04T12:55:00,14.09,40.0,0.0,99.24,90.3,1
2024-07-04T13:00:00,14.16,40.0,0.0,99.24,91.6,1
2024-07-04T13:05:00,14.15,40.0,0.0,99.24,93.0,1
2024-07-04T13:10:00,14.25,40.0,0.0,99.24,94.4,1
2024-07-04T13:15:00,14.22,40.0,0.0,99.24,95.7,1
2024-07-04T13:20:00,14.31,40.0,0.0,99.24,97.1,1
2024-07-04T13:25:00,14.38,40.0,0.0,99.24,98.4,1
2024-07-04T13:30:00,14.4,40.0,0.0,99.24,99.7,1
2024-07-04T13:35:00,14.39,40.0,0.0,99.24,100.0,1
2024-07-04T13:40:00,14.44,40.0,0.0,99.24,100.0,1
2024-07-04T13:45:00,14.39,40.0,0.0,99.23,100.0,1
2024-07-04T13:50:00,14.41,40.0,0.0,99.23,100.0,1
2024-07-04T13:55:00,14.4,40.0,0.0,99.23,100.0,1
2024-07-04T14:00:00,14.39,40.0,0.0,99.23,100.0,1
2024-07-04T14:05:00,14.39,40.0,0.0,99.23,100.0,1
2024-07-04T14:10:00,14.45,40.0,0.0,99.23,100.0,1
2024-07-04T14:15:00,14.44,40.0,0.0,99.23,100.0,1
2024-07-04T14:20:00,14.35,40.0,0.0,99.23,100.0,1
2024-07-04T14:25:00,14.41,40.0,0.0,99.23,100.0,1
2024-07-04T14:30:00,14.36,40.0,0.0,99.23,100.0,1
2024-07-04T14:35:00,14.41,40.0,0.0,99.23,100.0,1
2024-07-04T14:40:00,14.39,40.0,0.0,99.23,100.0,1
2024-07-04T14:45:00,14.47,40.0,0.0,99.23,100.0,1
2024-07-04T14:50:00,14.41,40.0,0.0,99.22,100.0,1
2024-07-04T14:55:00,14.4,40.0,0.0,99.22,100.0,1
2024-07-04T15:00:00,14.37,40.0,0.0,99.22,100.0,1
2024-07-04T15:05:00,14.39,40.0,0.0,99.22,100.0,1
2024-07-04T15:10:00,14.43,40.0,0.0,99.22,100.0,1
2024-07-04T15:15:00,14.44,40.0,0.0,99.22,100.0,1
2024-07-04T15:20:00,14.4,40.0,0.0,99.22,100.0,1
2024-07-04T15:25:00,14.43,40.0,0.0,99.22,100.0,1
2024-07-04T15:30:00,14.41,40.0,0.0,99.22,100.0,1
2024-07-04T15:35:00,14.4,40.0,0.0,99.22,100.0,1
2024-07-04T15:40:00,14.38,40.0,0.0,99.22,100.0,1
2024-07-04T15:45:00,14.41,40.0,0.0,99.22,100.0,1
2024-07-04T15:50:00,14.39,40.0,0.0,99.22,100.0,1
2024-07-04T15:55:00,14.39,40.0,0.0,99.22,100.0,1
2024-07-04T16:00:00,14.39,40.0,0.0,99.21,100.0,1
2024-07-04T16:05:00,14.42,40.0,0.0,99.21,100.0,1
2024-07-04T16:10:00,14.44,40.0,0.0,99.21,100.0,1
2024-07-04T16:15:00,14.41,40.0,0.0,99.21,100.0,1
2024-07-04T16:20:00,14.39,40.0,0.0,99.21,100.0,1
2024-07-04T16:25:00,14.36,40.0,0.0,99.21,100.0,1
2024-07-04T16:30:00,14.34,40.0,0.0,99.21,100.0,1
2024-07-04T16:35:00,14.4,40.0,0.0,99.21,100.0,1
2024-07-04T16:40:00,14.4,40.0,0.0,99.21,100.0,1
2024-07-04T16:45:00,14.39,40.0,0.0,99.21,100.0,1
2024-07-04T16:50:00,14.36,35.3,0.0,99.21,100.0,1
2024-07-04T16:55:00,14.47,30.36,0.0,99.21,100.0,1
2024-07-04T17:00:00,14.41,27.14,0.0,99.21,100.0,1
2024-07-04T17:05:00,14.4,21.73,0.0,99.2,100.0,1
2024-07-04T17:10:00,14.39,18.27,0.0,99.2,100.0,1
2024-07-04T17:15:00,14.38,11.53,0.0,99.2,100.0,1
2024-07-04T17:20:00,14.43,8.3,0.0,99.2,100.0,1
2024-07-04T17:25:00,14.41,2.08,0.0,99.2,100.0,1
2024-07-04T17:30:00,14.33,0.0,2.39,99.2,100.0,0
2024-07-04T17:35:00,14.37,0.0,5.53,99.2,99.9,0
2024-07-04T17:40:00,14.42,0.0,11.12,99.2,99.8,0
2024-07-04T17:45:00,14.39,0.0,13.6,99.2,99.7,0
2024-07-04T17:50:00,14.36,0.0,17.83,99.2,99.6,0
2024-07-04T17:55:00,14.34,0.0,23.75,99.2,99.4,0
2024-07-04T18:00:00,14.36,0.0,29.27,99.2,99.2,0
2024-07-04T18:05:00,14.39,0.0,33.08,99.2,98.9,0
2024-07-04T18:10:00,14.32,0.0,37.83,99.19,98.6,0
2024-07-04T18:15:00,14.33,0.0,39.21,99.19,98.3,0
2024-07-04T18:20:00,14.37,0.0,43.14,99.19,98.0,0
2024-07-04T18:25:00,14.28,0.0,49.8,99.19,97.6,0
2024-07-04T18:30:00,14.3,0.0,54.17,99.19,97.1,0
2024-07-04T18:35:00,14.23,0.0,57.43,99.19,96.7,0
2024-07-04T18:40:00,14.28,0.0,60.0,99.19,96.2,0
2024-07-04T18:45:00,14.18,0.0,60.0,99.19,95.7,0
2024-07-04T18:50:00,14.25,0.0,60.0,99.19,95.1,0
2024-07-04T18:55:00,14.23,0.0,60.0,99.19,94.6,0
2024-07-04T19:00:00,14.21,0.0,60.0,99.19,94.0,0
2024-07-04T19:05:00,14.16,0.0,60.0,99.19,93.3,0
2024-07-04T19:10:00,14.18,0.0,60.0,99.19,92.7,0
2024-07-04T19:15:00,14.2,0.0,60.0,99.19,92.0,0
2024-07-04T19:20:00,14.15,0.0,60.0,99.18,91.3,0
2024-07-04T19:25:00,14.12,0.0,60.0,99.18,90.6,0
2024-07-04T19:30:00,14.04,0.0,60.0,99.18,89.9,0
2024-07-04T19:35:00,14.02,0.0,60.0,99.18,89.2,0
2024-07-04T19:40:00,14.04,0.0,60.0,99.18,88.5,0
2024-07-04T19:45:00,14.02,0.0,60.0,99.18,87.7,0
2024-07-04T19:50:00,13.98,0.0,60.0,99.18,87.0,0
2024-07-04T19:55:00,14.0,0.0,60.0,99.18,86.3,0
2024-07-04T20:00:00,13.92,0.0,60.0,99.18,84.7,0
2024-07-04T20:05:00,13.84,0.0,60.0,99.18,83.2,0
2024-07-04T20:10:00,13.8,0.0,60.0,99.18,81.6,0
2024-07-04T20:15:00,13.77,0.0,60.0,99.18,80.1,0
2024-07-04T20:20:00,13.71,0.0,60.0,99.18,78.5,0
2024-07-04T20:25:00,13.65,0.0,60.0,99.17,77.0,0
2024-07-04T20:30:00,13.57,0.0,60.0,99.17,75.4,0
2024-07-04T20:35:00,13.6,0.0,60.0,99.17,73.9,0
2024-07-04T20:40:00,13.52,0.0,60.0,99.17,72.3,0
2024-07-04T20:45:00,13.49,0.0,60.0,99.17,70.7,0
2024-07-04T20:50:00,13.4,0.0,60.0,99.17,69.2,0
2024-07-04T20:55:00,13.33,0.0,60.0,99.17,67.7,0
2024-07-04T21:00:00,13.36,0.0,60.0,99.17,66.9,0
2024-07-04T21:05:00,13.24,0.0,60.0,99.17,66.2,0
2024-07-04T21:10:00,13.28,0.0,60.0,99.17,65.5,0
2024-07-04T21:15:00,13.32,0.0,60.0,99.17,64.8,0
2024-07-04T21:20:00,13.28,0.0,60.0,99.17,64.1,0
2024-07-04T21:25:00,13.21,0.0,60.0,99.17,63.3,0
2024-07-04T21:30:00,13.22,0.0,60.0,99.17,62.6,0
2024-07-04T21:35:00,13.2,0.0,60.0,99.16,61.9,0
2024-07-04T21:40:00,13.13,0.0,60.0,99.16,61.2,0
2024-07-04T21:45:00,13.13,0.0,60.0,99.16,60.5,0
2024-07-04T21:50:00,13.1,0.0,60.0,99.16,59.7,0
2024-07-04T21:55:00,13.08,0.0,60.0,99.16,59.0,0
2024-07-04T22:00:00,13.13,0.0,60.0,99.16,58.0,0
2024-07-04T22:05:00,13.03,0.0,60.0,99.16,56.9,0
2024-07-04T22:10:00,12.95,0.0,60.0,99.16,55.9,0
2024-07-04T22:15:00,12.9,0.0,60.0,99.16,54.8,0
2024-07-04T22:20:00,12.96,0.0,60.0,99.16,53.7,0
2024-07-04T22:25:00,12.88,0.0,60.0,99.16,52.7,0
2024-07-04T22:30:00,12.83,0.0,60.0,99.16,51.6,0
2024-07-04T22:35:00,12.86,0.0,60.0,99.16,50.6,0
2024-07-04T22:40:00,12.77,0.0,60.0,99.15,49.5,0
2024-07-04T22:45:00,12.75,0.0,60.0,99.15,48.5,0
2024-07-04T22:50:00,12.74,0.0,60.0,99.15,47.4,0
2024-07-04T22:55:00,12.62,0.0,60.0,99.15,46.4,0
2024-07-04T23:00:00,12.72,0.0,60.0,99.15,45.8,0
2024-07-04T23:05:00,12.61,0.0,60.0,99.15,45.3,0
2024-07-04T23:10:00,12.59,0.0,60.0,99.15,44.7,0
2024-07-04T23:15:00,12.62,0.0,60.0,99.15,44.2,0
2024-07-04T23:20:00,12.59,0.0,60.0,99.15,43.6,0
2024-07-04T23:25:00,12.55,0.0,60.0,99.15,43.1,0
2024-07-04T23:30:00,12.55,0.0,60.0,99.15,42.5,0
2024-07-04T23:35:00,12.53,0.0,60.0,99.15,42.0,0
2024-07-04T23:40:00,12.51,0.0,60.0,99.15,41.4,0
2024-07-04T23:45:00,12.47,0.0,60.0,99.15,40.9,0
2024-07-04T23:50:00,12.51,0.0,60.0,99.14,40.3,0
2024-07-04T23:55:00,12.41,0.0,60.0,99.14,39.8,0
2024-07-05T00:00:00,12.44,0.0,60.0,99.14,39.2,0
2024-07-05T00:05:00,12.42,0.0,60.0,99.14,38.7,0
2024-07-05T00:10:00,12.43,0.0,60.0,99.14,38.1,0
2024-07-05T00:15:00,12.38,0.0,60.0,99.14,37.6,0
2024-07-05T00:20:00,12.33,0.0,60.0,99.14,37.0,0
2024-07-05T00:25:00,12.38,0.0,60.0,99.14,36.4,0
2024-07-05T00:30:00,12.32,0.0,60.0,99.14,35.9,0
2024-07-05T00:35:00,12.35,0.0,60.0,99.14,35.3,0
2024-07-05T00:40:00,12.29,0.0,60.0,99.14,34.8,0
2024-07-05T00:45:00,12.29,0.0,60.0,99.14,34.2,0
2024-07-05T00:50:00,12.28,0.0,60.0,99.14,33.7,0
2024-07-05T00:55:00,12.2,0.0,60.0,99.13,33.1,0
2024-07-05T01:00:00,12.29,0.0,60.0,99.13,32.6,0
2024-07-05T01:05:00,12.25,0.0,60.0,99.13,32.0,0
2024-07-05T01:10:00,12.15,0.0,60.0,99.13,31.5,0
2024-07-05T01:15:00,12.16,0.0,60.0,99.13,30.9,0
2024-07-05T01:20:00,12.11,0.0,60.0,99.13,30.4,0
2024-07-05T01:25:00,12.15,0.0,60.0,99.13,29.8,0
2024-07-05T01:30:00,12.13,0.0,60.0,99.13,29.3,0
2024-07-05T01:35:00,12.05,0.0,60.0,99.13,28.7,0
2024-07-05T01:40:00,12.12,0.0,60.0,99.13,28.2,0
2024-07-05T01:45:00,12.14,0.0,60.0,99.13,27.6,0
2024-07-05T01:50:00,12.07,0.0,60.0,99.13,27.1,0
2024-07-05T01:55:00,12.1,0.0,60.0,99.13,26.5,0
2024-07-05T02:00:00,12.01,0.0,60.0,99.12,25.9,0
2024-07-05T02:05:00,12.01,0.0,60.0,99.12,25.4,0
2024-07-05T02:10:00,12.01,0.0,60.0,99.12,24.8,0
2024-07-05T02:15:00,11.98,0.0,60.0,99.12,24.3,0
2024-07-05T02:20:00,11.99,0.0,60.0,99.12,23.7,0
2024-07-05T02:25:00,11.96,0.0,60.0,99.12,23.2,0
2024-07-05T02:30:00,11.89,0.0,60.0,99.12,22.6,0
2024-07-05T02:35:00,11.9,0.0,60.0,99.12,22.1,0
2024-07-05T02:40:00,11.9,0.0,60.0,99.12,21.5,0
2024-07-05T02:45:00,11.88,0.0,60.0,99.12,21.0,0
2024-07-05T02:50:00,11.87,0.0,60.0,99.12,20.4,0
2024-07-05T02:55:00,11.82,0.0,60.0,99.12,19.9,0
2024-07-05T03:00:00,11.8,0.0,60.0,99.12,19.3,0
2024-07-05T03:05:00,11.78,0.0,60.0,99.12,18.8,0
2024-07-05T03:10:00,11.83,0.0,60.0,99.11,18.2,0
2024-07-05T03:15:00,11.73,0.0,60.0,99.11,17.7,0
2024-07-05T03:20:00,11.74,0.0,60.0,99.11,17.1,0
