timestamp,ac_output_voltage,ac_output_frequency,ac_output_active_power,ac_output_apparent_power,ac_output_load,is_load_on
2024-07-03T22:18:30,218.6,49.99,3032.2,3183.9,37.9,1
2024-07-03T22:18:33,219.9,50.02,3052.5,3205.1,38.2,1
2024-07-03T22:18:36,220.2,49.99,3047.7,3200.1,38.1,1
2024-07-03T22:18:39,218.4,50.05,3058.1,3211.0,38.2,1
2024-07-03T22:18:42,222.4,49.97,3075.8,3229.6,38.4,1
2024-07-03T22:18:45,220.9,49.99,3051.7,3204.3,38.1,1
2024-07-03T22:18:48,217.9,50.0,3053.0,3205.6,38.2,1
2024-07-03T22:18:51,221.4,50.01,3048.6,3201.1,38.1,1
2024-07-03T22:18:54,218.8,49.97,3066.5,3219.9,38.3,1
2024-07-03T22:18:57,220.5,50.03,3053.7,3206.4,38.2,1
2024-07-03T22:19:00,218.4,50.02,3047.5,3199.9,38.1,1
2024-07-03T22:19:03,217.4,50.0,3083.9,3238.1,38.5,1
2024-07-03T22:19:06,219.6,50.0,3071.5,3225.1,38.4,1
2024-07-03T22:19:09,221.2,50.01,3061.2,3214.3,38.3,1
2024-07-03T22:19:12,216.3,50.01,3020.0,3171.0,37.7,1
2024-07-03T22:19:15,221.5,49.98,3047.0,3199.4,38.1,1
2024-07-03T22:19:18,218.9,50.02,3055.8,3208.6,38.2,1
2024-07-03T22:19:21,221.3,50.01,3037.9,3189.8,38.0,1
2024-07-03T22:19:24,220.2,50.0,3069.3,3222.8,38.4,1
2024-07-03T22:19:27,221.4,50.0,3058.9,3211.9,38.2,1
2024-07-03T22:19:30,217.1,50.0,3072.9,3226.5,38.4,1
2024-07-03T22:19:33,222.6,50.02,3054.2,3207.0,38.2,1
2024-07-03T22:19:36,220.1,50.02,3061.1,3214.2,38.3,1
2024-07-03T22:19:39,216.8,49.98,3044.9,3197.2,38.1,1
2024-07-03T22:19:42,220.6,50.01,3051.9,3204.5,38.1,1
2024-07-03T22:19:45,220.7,50.0,3054.7,3207.4,38.2,1
2024-07-03T22:19:48,219.0,50.0,3037.8,3189.7,38.0,1
2024-07-03T22:19:51,220.0,49.96,3029.1,3180.5,37.9,1
2024-07-03T22:19:54,219.1,49.98,3055.9,3208.7,38.2,1
2024-07-03T22:19:57,220.8,50.01,3049.9,3202.4,38.1,1
2024-07-03T22:20:00,218.2,50.0,3053.0,3205.7,38.2,1
2024-07-03T22:20:03,220.8,50.01,3081.1,3235.2,38.5,1
2024-07-03T22:20:06,218.3,49.96,3063.9,3217.1,38.3,1
2024-07-03T22:20:09,219.6,50.01,3062.5,3215.6,38.3,1
2024-07-03T22:20:12,217.2,50.0,3054.1,3206.8,38.2,1
2024-07-03T22:20:15,220.2,50.03,3065.5,3218.8,38.3,1
2024-07-03T22:20:18,221.8,50.03,3038.6,3190.6,38.0,1
2024-07-03T22:20:21,220.3,49.98,3054.7,3207.5,38.2,1
2024-07-03T22:20:24,220.2,49.98,3069.3,3222.8,38.4,1
2024-07-03T22:20:27,220.4,49.99,3049.5,3202.0,38.1,1
2024-07-03T22:20:30,220.1,49.99,3042.7,3194.8,38.0,1
2024-07-03T22:20:33,219.9,50.01,3046.9,3199.2,38.1,1
2024-07-03T22:20:36,219.6,50.0,3071.8,3225.4,38.4,1
2024-07-03T22:20:39,220.9,49.97,3031.6,3183.2,37.9,1
2024-07-03T22:20:42,219.0,50.02,3048.9,3201.3,38.1,1
2024-07-03T22:20:45,217.2,50.0,3056.4,3209.2,38.2,1
2024-07-03T22:20:48,219.5,50.02,3042.6,3194.8,38.0,1
2024-07-03T22:20:51,221.7,49.98,3033.0,3184.6,37.9,1
2024-07-03T22:20:54,220.6,50.02,3042.6,3194.8,38.0,1
2024-07-03T22:20:57,220.1,49.97,3033.1,3184.8,37.9,1
2024-07-03T22:21:00,221.6,50.01,3043.7,3195.9,38.0,1
2024-07-03T22:21:03,220.8,50.0,3066.0,3219.3,38.3,1
2024-07-03T22:21:06,217.5,50.04,3039.0,3190.9,38.0,1
2024-07-03T22:21:09,218.8,49.97,3044.7,3196.9,38.1,1
2024-07-03T22:21:12,221.2,49.98,3037.6,3189.4,38.0,1
2024-07-03T22:21:15,219.6,49.96,3035.5,3187.3,37.9,1
2024-07-03T22:21:18,219.3,49.98,3061.0,3214.1,38.3,1
2024-07-03T22:21:21,218.9,50.02,3039.9,3191.9,38.0,1
2024-07-03T22:21:24,221.3,49.98,3062.2,3215.4,38.3,1
2024-07-03T22:21:27,217.9,50.0,3066.3,3219.6,38.3,1
2024-07-03T22:21:30,220.2,49.99,3048.8,3201.2,38.1,1
2024-07-03T22:21:33,219.2,49.96,3049.0,3201.4,38.1,1
2024-07-03T22:21:36,222.1,50.01,3051.7,3204.3,38.1,1
2024-07-03T22:21:39,219.6,50.04,3036.2,3188.1,38.0,1
2024-07-03T22:21:42,217.8,50.0,3033.1,3184.8,37.9,1
2024-07-03T22:21:45,219.4,49.97,3064.7,3218.0,38.3,1
2024-07-03T22:21:48,218.7,49.98,3042.9,3195.1,38.0,1
2024-07-03T22:21:51,220.1,49.98,3034.5,3186.2,37.9,1
2024-07-03T22:21:54,220.3,50.03,3066.7,3220.1,38.3,1
2024-07-03T22:21:57,220.5,50.0,3040.6,3192.6,38.0,1
2024-07-03T22:22:00,220.6,50.01,3043.3,3195.4,38.0,1
2024-07-03T22:22:03,220.1,50.02,3043.9,3196.1,38.0,1
2024-07-03T22:22:06,219.2,50.02,3037.2,3189.1,38.0,1
2024-07-03T22:22:09,222.5,50.01,3065.3,3218.6,38.3,1
2024-07-03T22:22:12,219.7,49.98,3040.3,3192.3,38.0,1
2024-07-03T22:22:15,220.7,49.99,3063.9,3217.1,38.3,1
2024-07-03T22:22:18,219.3,49.99,3063.6,3216.7,38.3,1
2024-07-03T22:22:21,219.3,50.01,3028.6,3180.0,37.9,1
2024-07-03T22:22:24,221.2,50.0,3054.6,3207.3,38.2,1
2024-07-03T22:22:27,219.2,49.98,3047.9,3200.2,38.1,1
2024-07-03T22:22:30,222.5,49.99,3029.7,3181.2,37.9,1
2024-07-03T22:22:33,218.8,50.03,3046.6,3198.9,38.1,1
2024-07-03T22:22:36,219.5,50.0,3045.9,3198.2,38.1,1
2024-07-03T22:22:39,221.6,50.02,3046.2,3198.5,38.1,1
2024-07-03T22:22:42,218.6,49.99,3044.3,3196.5,38.1,1
2024-07-03T22:22:45,217.3,49.99,3045.5,3197.8,38.1,1
2024-07-03T22:22:48,219.6,50.01,3053.0,3205.6,38.2,1
2024-07-03T22:22:51,220.6,50.01,3025.9,3177.2,37.8,1
2024-07-03T22:22:54,219.2,50.0,3039.2,3191.2,38.0,1
2024-07-03T22:22:57,219.7,50.0,3066.0,3219.3,38.3,1
2024-07-03T22:23:00,220.4,50.02,3046.9,3199.3,38.1,1
2024-07-03T22:23:03,218.9,50.02,3043.1,3195.3,38.0,1
2024-07-03T22:23:06,218.3,50.02,3055.6,3208.4,38.2,1
2024-07-03T22:23:09,217.1,49.99,3063.2,3216.3,38.3,1
2024-07-03T22:23:12,220.1,50.01,3060.5,3213.5,38.3,1
2024-07-03T22:23:15,219.0,50.02,3041.2,3193.3,38.0,1
2024-07-03T22:23:18,217.9,50.02,3064.1,3217.3,38.3,1
2024-07-03T22:23:21,221.9,50.02,3052.9,3205.5,38.2,1
2024-07-03T22:23:24,219.8,50.0,3038.0,3189.9,38.0,1
2024-07-03T22:23:27,220.3,49.97,3034.7,3186.4,37.9,1
2024-07-03T22:23:30,220.7,50.0,3054.8,3207.5,38.2,1
2024-07-03T22:23:33,219.5,50.0,3059.5,3212.5,38.2,1
2024-07-03T22:23:36,218.9,50.02,3046.4,3198.7,38.1,1
2024-07-03T22:23:39,219.8,50.0,3038.4,3190.4,38.0,1
2024-07-03T22:23:42,220.0,49.99,3034.5,3186.3,37.9,1
2024-07-03T22:23:45,220.5,49.96,3080.8,3234.8,38.5,1
2024-07-03T22:23:48,223.8,50.01,3049.8,3202.3,38.1,1
2024-07-03T22:23:51,220.6,49.98,3041.3,3193.4,38.0,1
2024-07-03T22:23:54,224.3,50.0,3046.3,3198.7,38.1,1
2024-07-03T22:23:57,218.4,50.02,3052.0,3204.6,38.2,1
2024-07-03T22:24:00,219.3,49.97,3037.1,3188.9,38.0,1
2024-07-03T22:24:03,217.3,49.99,3035.9,3187.7,37.9,1
2024-07-03T22:24:06,223.5,50.02,3050.7,3203.2,38.1,1
2024-07-03T22:24:09,223.0,50.02,3032.6,3184.2,37.9,1
2024-07-03T22:24:12,220.8,50.0,3041.3,3193.4,38.0,1
2024-07-03T22:24:15,221.2,49.97,3035.1,3186.8,37.9,1
2024-07-03T22:24:18,220.2,49.99,3045.5,3197.8,38.1,1
2024-07-03T22:24:21,218.8,50.0,3044.4,3196.6,38.1,1
2024-07-03T22:24:24,219.6,50.0,3049.3,3201.7,38.1,1
2024-07-03T22:24:27,219.1,49.98,3044.4,3196.7,38.1,1
2024-07-03T22:24:30,220.2,50.04,3053.2,3205.8,38.2,1
2024-07-03T22:24:33,221.1,49.99,3055.2,3207.9,38.2,1
2024-07-03T22:24:36,223.5,49.99,3057.4,3210.3,38.2,1
2024-07-03T22:24:39,219.1,50.0,3039.4,3191.4,38.0,1
2024-07-03T22:24:42,220.8,49.97,3064.8,3218.1,38.3,1
2024-07-03T22:24:45,218.3,50.0,3058.8,3211.8,38.2,1
2024-07-03T22:24:48,218.9,50.0,3057.4,3210.3,38.2,1
2024-07-03T22:24:51,222.2,49.99,3017.6,3168.5,37.7,1
2024-07-03T22:24:54,220.8,50.0,3058.3,3211.2,38.2,1
2024-07-03T22:24:57,219.5,50.0,3059.1,3212.1,38.2,1
2024-07-03T22:25:00,219.6,50.02,3060.7,3213.7,38.3,1
2024-07-03T22:25:03,219.6,50.01,3033.9,3185.6,37.9,1
2024-07-03T22:25:06,220.0,50.03,3044.9,3197.1,38.1,1
2024-07-03T22:25:09,220.7,49.99,3060.3,3213.3,38.3,1
2024-07-03T22:25:12,220.9,49.99,3043.4,3195.6,38.0,1
2024-07-03T22:25:15,221.7,50.02,3046.6,3198.9,38.1,1
2024-07-03T22:25:18,220.9,50.02,3055.4,3208.2,38.2,1
2024-07-03T22:25:21,221.6,50.03,3023.5,3174.6,37.8,1
2024-07-03T22:25:24,219.8,50.01,3037.2,3189.1,38.0,1
2024-07-03T22:25:27,220.3,50.02,3047.9,3200.3,38.1,1
2024-07-03T22:25:30,219.8,50.0,3031.4,3182.9,37.9,1
2024-07-03T22:25:33,221.8,50.0,3061.9,3215.0,38.3,1
2024-07-03T22:25:36,220.9,50.0,3051.7,3204.3,38.1,1
2024-07-03T22:25:39,219.6,49.99,3063.8,3216.9,38.3,1
2024-07-03T22:25:42,218.5,49.99,3034.0,3185.7,37.9,1
2024-07-03T22:25:45,219.9,50.0,3068.9,3222.3,38.4,1
2024-07-03T22:25:48,220.8,50.02,3045.3,3197.5,38.1,1
2024-07-03T22:25:51,218.2,50.0,3043.1,3195.3,38.0,1
2024-07-03T22:25:54,222.3,49.97,3030.9,3182.4,37.9,1
2024-07-03T22:25:57,218.4,50.0,3053.5,3206.1,38.2,1
2024-07-03T22:26:00,220.7,50.05,3066.9,3220.3,38.3,1
2024-07-03T22:26:03,218.6,50.03,3068.1,3221.5,38.4,1
2024-07-03T22:26:06,221.6,49.97,3068.1,3221.5,38.4,1
2024-07-03T22:26:09,218.5,50.01,3045.6,3197.9,38.1,1
2024-07-03T22:26:12,219.0,49.96,3073.2,3226.9,38.4,1
2024-07-03T22:26:15,219.9,49.97,3031.0,3182.6,37.9,1
2024-07-03T22:26:18,220.2,50.02,3048.5,3200.9,38.1,1
2024-07-03T22:26:21,221.7,49.99,3065.9,3219.2,38.3,1
2024-07-03T22:26:24,221.4,50.0,3049.6,3202.1,38.1,1
2024-07-03T22:26:27,219.2,50.02,3027.7,3179.1,37.8,1
2024-07-03T22:26:30,216.9,49.98,3050.3,3202.8,38.1,1
2024-07-03T22:26:33,218.6,49.99,3031.4,3183.0,37.9,1
2024-07-03T22:26:36,218.8,50.02,3058.4,3211.3,38.2,1
2024-07-03T22:26:39,215.8,50.0,3037.5,3189.3,38.0,1
2024-07-03T22:26:42,221.7,50.0,3064.4,3217.6,38.3,1
2024-07-03T22:26:45,219.5,50.03,3049.6,3202.1,38.1,1
2024-07-03T22:26:48,219.0,49.99,3071.4,3225.0,38.4,1
2024-07-03T22:26:51,218.1,49.99,3056.1,3208.9,38.2,1
2024-07-03T22:26:54,222.4,50.04,3043.7,3195.9,38.0,1
2024-07-03T22:26:57,224.5,49.99,3039.1,3191.0,38.0,1
2024-07-03T22:27:00,219.7,49.99,3050.6,3203.2,38.1,1
2024-07-03T22:27:03,218.8,50.01,3046.1,3198.4,38.1,1
2024-07-03T22:27:06,220.9,49.99,3055.1,3207.9,38.2,1
2024-07-03T22:27:09,224.0,49.99,3055.4,3208.2,38.2,1
2024-07-03T22:27:12,221.4,50.03,3051.3,3203.8,38.1,1
2024-07-03T22:27:15,218.7,49.98,3064.9,3218.1,38.3,1
2024-07-03T22:27:18,216.9,50.0,3071.3,3224.9,38.4,1
2024-07-03T22:27:21,221.2,49.97,3048.0,3200.4,38.1,1
2024-07-03T22:27:24,218.3,50.0,3022.3,3173.4,37.8,1
2024-07-03T22:27:27,216.2,50.01,3059.2,3212.1,38.2,1
2024-07-03T22:27:30,220.2,50.01,3059.9,3212.9,38.2,1
2024-07-03T22:27:33,221.6,49.97,3072.0,3225.6,38.4,1
2024-07-03T22:27:36,218.4,50.0,3043.2,3195.4,38.0,1
2024-07-03T22:27:39,220.6,49.99,3048.0,3200.4,38.1,1
2024-07-03T22:27:42,219.6,50.01,3021.1,3172.2,37.8,1
2024-07-03T22:27:45,221.9,49.99,3041.7,3193.8,38.0,1
2024-07-03T22:27:48,219.3,50.0,3033.1,3184.7,37.9,1
2024-07-03T22:27:51,220.2,49.98,3045.7,3197.9,38.1,1
2024-07-03T22:27:54,221.4,49.99,3050.2,3202.7,38.1,1
2024-07-03T22:27:57,218.4,50.03,3042.1,3194.2,38.0,1
2024-07-03T22:28:00,220.6,49.98,3052.4,3205.0,38.2,1
2024-07-03T22:28:03,219.5,49.96,3042.2,3194.3,38.0,1
2024-07-03T22:28:06,221.2,50.01,3044.7,3196.9,38.1,1
2024-07-03T22:28:09,221.3,49.98,3039.4,3191.3,38.0,1
2024-07-03T22:28:12,220.0,49.97,3062.8,3215.9,38.3,1
2024-07-03T22:28:15,220.5,49.98,3044.7,3196.9,38.1,1
2024-07-03T22:28:18,220.5,50.0,3066.4,3219.7,38.3,1
2024-07-03T22:28:21,221.8,49.98,3045.1,3197.4,38.1,1
2024-07-03T22:28:24,221.8,50.01,3046.8,3199.2,38.1,1
2024-07-03T22:28:27,221.5,49.96,3063.4,3216.5,38.3,1
2024-07-03T22:28:30,219.1,49.98,3050.0,3202.5,38.1,1
2024-07-03T22:28:33,216.8,49.99,3028.0,3179.4,37.8,1
2024-07-03T22:28:36,218.2,50.01,3045.8,3198.1,38.1,1
2024-07-03T22:28:39,219.4,49.99,3045.1,3197.4,38.1,1
2024-07-03T22:28:42,218.3,50.01,3040.5,3192.5,38.0,1
2024-07-03T22:28:45,220.0,49.97,3054.6,3207.3,38.2,1
2024-07-03T22:28:48,222.4,50.01,3038.7,3190.6,38.0,1
2024-07-03T22:28:51,217.0,50.03,3047.8,3200.2,38.1,1
2024-07-03T22:28:54,222.1,49.98,3069.0,3222.5,38.4,1
2024-07-03T22:28:57,221.7,49.98,3052.5,3205.1,38.2,1
2024-07-03T22:29:00,220.4,50.01,3043.3,3195.5,38.0,1
2024-07-03T22:29:03,221.8,50.01,3058.5,3211.4,38.2,1
2024-07-03T22:29:06,218.1,50.03,3034.9,3186.6,37.9,1
2024-07-03T22:29:09,220.5,50.01,3024.9,3176.1,37.8,1
2024-07-03T22:29:12,216.9,50.0,3050.7,3203.2,38.1,1
2024-07-03T22:29:15,220.8,50.01,3079.9,3233.9,38.5,1
2024-07-03T22:29:18,221.6,49.99,3040.0,3192.0,38.0,1
2024-07-03T22:29:21,221.0,50.01,3045.3,3197.5,38.1,1
2024-07-03T22:29:24,218.2,49.99,3039.4,3191.4,38.0,1
2024-07-03T22:29:27,217.1,49.99,3045.3,3197.6,38.1,1
2024-07-03T22:29:30,221.5,49.96,3042.5,3194.7,38.0,1
2024-07-03T22:29:33,219.0,50.01,3066.1,3219.4,38.3,1
2024-07-03T22:29:36,220.6,50.01,3046.7,3199.0,38.1,1
2024-07-03T22:29:39,221.9,50.0,3075.2,3229.0,38.4,1
2024-07-03T22:29:42,220.5,50.0,3067.1,3220.5,38.3,1
2024-07-03T22:29:45,221.5,49.99,3051.8,3204.4,38.1,1
2024-07-03T22:29:48,222.6,50.0,3045.3,3197.6,38.1,1
2024-07-03T22:29:51,220.6,50.03,3029.5,3180.9,37.9,1
2024-07-03T22:29:54,219.0,50.01,3063.8,3217.0,38.3,1
2024-07-03T22:29:57,220.3,49.98,3030.8,3182.3,37.9,1
2024-07-03T22:30:00,222.8,50.0,3069.9,3223.4,38.4,1
2024-07-03T22:30:03,217.4,50.0,3051.3,3203.9,38.1,1
2024-07-03T22:30:06,222.7,50.0,3051.1,3203.6,38.1,1
2024-07-03T22:30:09,220.0,50.0,3042.1,3194.2,38.0,1
2024-07-03T22:30:12,221.0,49.99,3029.1,3180.5,37.9,1
2024-07-03T22:30:15,220.7,49.97,3017.8,3168.6,37.7,1
2024-07-03T22:30:18,222.3,50.01,3050.3,3202.8,38.1,1
2024-07-03T22:30:21,221.5,50.0,3033.9,3185.6,37.9,1
2024-07-03T22:30:24,221.0,50.01,3059.7,3212.7,38.2,1
2024-07-03T22:30:27,221.7,50.03,3039.6,3191.6,38.0,1
2024-07-03T22:30:30,221.6,50.01,3058.4,3211.3,38.2,1
2024-07-03T22:30:33,221.7,49.99,3061.5,3214.6,38.3,1
2024-07-03T22:30:36,220.1,49.98,3041.5,3193.6,38.0,1
2024-07-03T22:30:39,221.1,49.98,3035.4,3187.1,37.9,1
2024-07-03T22:30:42,221.8,50.0,3055.6,3208.4,38.2,1
2024-07-03T22:30:45,217.7,50.0,3042.3,3194.4,38.0,1
2024-07-03T22:30:48,219.9,49.99,3046.1,3198.4,38.1,1
2024-07-03T22:30:51,221.0,50.0,3066.2,3219.5,38.3,1
2024-07-03T22:30:54,221.7,50.0,3062.5,3215.6,38.3,1
2024-07-03T22:30:57,222.5,49.99,3042.5,3194.6,38.0,1
2024-07-03T22:31:00,218.2,49.99,3068.1,3221.5,38.4,1
2024-07-03T22:31:03,220.0,49.98,3054.7,3207.5,38.2,1
2024-07-03T22:31:06,220.4,50.0,3062.9,3216.0,38.3,1
2024-07-03T22:31:09,223.2,49.97,3061.5,3214.6,38.3,1
2024-07-03T22:31:12,220.1,50.0,3024.1,3175.3,37.8,1
2024-07-03T22:31:15,220.4,49.99,3038.4,3190.4,38.0,1
2024-07-03T22:31:18,220.4,50.02,3049.9,3202.4,38.1,1
2024-07-03T22:31:21,220.6,50.0,3039.4,3191.4,38.0,1
2024-07-03T22:31:24,220.4,49.98,3069.3,3222.8,38.4,1
2024-07-03T22:31:27,216.2,50.02,3059.2,3212.2,38.2,1
2024-07-03T22:31:30,222.2,50.03,3054.8,3207.5,38.2,1
2024-07-03T22:31:33,219.4,49.98,3042.3,3194.4,38.0,1
2024-07-03T22:31:36,220.3,50.01,3038.2,3190.2,38.0,1
2024-07-03T22:31:39,217.4,50.0,3072.6,3226.3,38.4,1
2024-07-03T22:31:42,222.5,49.98,3060.3,3213.4,38.3,1
2024-07-03T22:31:45,219.0,50.0,3044.0,3196.2,38.0,1
2024-07-03T22:31:48,218.5,50.02,3046.1,3198.4,38.1,1
2024-07-03T22:31:51,224.1,49.99,3037.1,3189.0,38.0,1
2024-07-03T22:31:54,220.1,49.99,3063.3,3216.5,38.3,1
2024-07-03T22:31:57,217.6,50.0,3052.3,3204.9,38.2,1
2024-07-03T22:32:00,218.8,50.01,3043.7,3195.9,38.0,1
2024-07-03T22:32:03,213.6,50.01,3056.0,3208.8,38.2,1
2024-07-03T22:32:06,223.9,49.99,3038.2,3190.1,38.0,1
2024-07-03T22:32:09,217.2,50.0,3061.9,3215.0,38.3,1
2024-07-03T22:32:12,221.7,50.0,3030.4,3182.0,37.9,1
2024-07-03T22:32:15,220.9,50.02,3040.1,3192.1,38.0,1
2024-07-03T22:32:18,222.1,50.0,3069.2,3222.6,38.4,1
2024-07-03T22:32:21,222.0,49.97,3075.2,3228.9,38.4,1
2024-07-03T22:32:24,219.9,49.98,3060.3,3213.3,38.3,1
2024-07-03T22:32:27,218.3,49.99,3040.8,3192.8,38.0,1
2024-07-03T22:32:30,223.0,50.0,3067.8,3221.1,38.3,1
2024-07-03T22:32:33,219.6,50.02,3060.6,3213.6,38.3,1
2024-07-03T22:32:36,221.1,50.02,3049.9,3202.4,38.1,1
2024-07-03T22:32:39,218.0,49.93,3068.6,3222.0,38.4,1
2024-07-03T22:32:42,220.4,50.02,3072.3,3225.9,38.4,1
2024-07-03T22:32:45,219.4,50.01,3043.1,3195.2,38.0,1
2024-07-03T22:32:48,219.4,49.99,3062.6,3215.7,38.3,1
2024-07-03T22:32:51,218.2,49.97,3015.3,3166.0,37.7,1
2024-07-03T22:32:54,219.5,50.0,3047.0,3199.4,38.1,1
2024-07-03T22:32:57,219.7,50.0,3055.5,3208.2,38.2,1
2024-07-03T22:33:00,223.1,50.0,3080.2,3234.2,38.5,1
2024-07-03T22:33:03,219.0,50.01,3050.4,3202.9,38.1,1
2024-07-03T22:33:06,223.5,49.99,3040.6,3192.7,38.0,1
2024-07-03T22:33:09,219.7,50.0,3032.0,3183.6,37.9,1
2024-07-03T22:33:12,219.6,49.99,3042.8,3195.0,38.0,1
2024-07-03T22:33:15,220.3,49.97,3072.9,3226.5,38.4,1
2024-07-03T22:33:18,217.4,50.01,3051.3,3203.8,38.1,1
2024-07-03T22:33:21,218.0,50.02,3056.5,3209.4,38.2,1
2024-07-03T22:33:24,220.7,49.98,3055.9,3208.7,38.2,1
2024-07-03T22:33:27,219.8,50.03,3044.0,3196.2,38.1,1
2024-07-03T22:33:30,218.9,50.01,3037.3,3189.2,38.0,1
2024-07-03T22:33:33,219.4,50.03,3057.7,3210.6,38.2,1
2024-07-03T22:33:36,219.9,50.04,3058.5,3211.5,38.2,1
2024-07-03T22:33:39,216.6,49.98,3036.2,3188.0,38.0,1
2024-07-03T22:33:42,220.3,50.0,3049.5,3202.0,38.1,1
2024-07-03T22:33:45,222.1,49.99,3059.2,3212.1,38.2,1
2024-07-03T22:33:48,221.2,50.0,3075.6,3229.4,38.4,1
2024-07-03T22:33:51,219.1,49.98,3050.7,3203.2,38.1,1
2024-07-03T22:33:54,218.2,50.0,3045.2,3197.4,38.1,1
2024-07-03T22:33:57,221.0,49.98,3051.6,3204.2,38.1,1
2024-07-03T22:34:00,217.2,50.02,3046.7,3199.0,38.1,1
2024-07-03T22:34:03,221.2,50.0,3028.7,3180.1,37.9,1
2024-07-03T22:34:06,219.9,49.99,3032.0,3183.6,37.9,1
2024-07-03T22:34:09,220.2,49.99,3058.3,3211.2,38.2,1
2024-07-03T22:34:12,220.8,50.01,3042.7,3194.8,38.0,1
2024-07-03T22:34:15,220.1,49.99,3049.2,3201.6,38.1,1
2024-07-03T22:34:18,222.2,50.01,3062.5,3215.6,38.3,1
2024-07-03T22:34:21,219.2,50.03,3059.4,3212.4,38.2,1
2024-07-03T22:34:24,219.4,50.0,3048.7,3201.1,38.1,1
2024-07-03T22:34:27,221.1,50.01,3041.1,3193.1,38.0,1
2024-07-03T22:34:30,220.4,50.01,3065.4,3218.7,38.3,1
2024-07-03T22:34:33,221.3,49.99,3026.1,3177.4,37.8,1
2024-07-03T22:34:36,219.9,50.01,3039.3,3191.3,38.0,1
2024-07-03T22:34:39,217.7,50.02,3051.7,3204.2,38.1,1
2024-07-03T22:34:42,221.0,50.01,3045.0,3197.3,38.1,1
2024-07-03T22:34:45,218.6,49.97,3041.7,3193.8,38.0,1
2024-07-03T22:34:48,218.7,50.01,3060.2,3213.2,38.3,1
2024-07-03T22:34:51,220.1,50.01,3041.5,3193.5,38.0,1
2024-07-03T22:34:54,220.2,50.02,3042.0,3194.1,38.0,1
2024-07-03T22:34:57,218.3,49.99,3060.7,3213.8,38.3,1
2024-07-03T22:35:00,217.6,49.96,3030.7,3182.2,37.9,1
2024-07-03T22:35:03,220.2,50.03,3054.1,3206.8,38.2,1
2024-07-03T22:35:06,218.3,50.01,3051.7,3204.3,38.1,1
2024-07-03T22:35:09,220.9,50.0,3066.4,3219.7,38.3,1
2024-07-03T22:35:12,219.4,49.97,3034.7,3186.4,37.9,1
2024-07-03T22:35:15,221.4,50.03,3065.5,3218.8,38.3,1
2024-07-03T22:35:18,220.5,49.97,3025.5,3176.8,37.8,1
2024-07-03T22:35:21,219.2,50.0,3060.3,3213.3,38.3,1
2024-07-03T22:35:24,224.2,50.02,3035.8,3187.6,37.9,1
2024-07-03T22:35:27,219.3,50.0,3029.9,3181.4,37.9,1
2024-07-03T22:35:30,220.3,49.98,3059.4,3212.4,38.2,1
2024-07-03T22:35:33,217.4,49.99,3037.4,3189.3,38.0,1
2024-07-03T22:35:36,221.4,50.02,3058.1,3211.0,38.2,1
2024-07-03T22:35:39,221.4,49.98,3040.0,3192.0,38.0,1
2024-07-03T22:35:42,222.1,49.96,3031.4,3183.0,37.9,1
2024-07-03T22:35:45,221.7,50.01,3045.0,3197.2,38.1,1
2024-07-03T22:35:48,222.4,50.01,3070.4,3223.9,38.4,1
2024-07-03T22:35:51,217.6,50.03,3059.4,3212.4,38.2,1
2024-07-03T22:35:54,219.6,49.96,3049.9,3202.4,38.1,1
2024-07-03T22:35:57,220.5,50.04,3022.1,3173.2,37.8,1
2024-07-03T22:36:00,220.6,50.02,3064.3,3217.5,38.3,1
2024-07-03T22:36:03,220.5,49.99,3065.2,3218.5,38.3,1
2024-07-03T22:36:06,218.1,50.03,3059.2,3212.2,38.2,1
2024-07-03T22:36:09,222.1,50.04,3061.2,3214.2,38.3,1
2024-07-03T22:36:12,221.2,50.0,3059.2,3212.2,38.2,1
2024-07-03T22:36:15,220.0,49.98,3034.7,3186.5,37.9,1
2024-07-03T22:36:18,219.9,49.98,3081.3,3235.4,38.5,1
2024-07-03T22:36:21,218.0,49.99,3047.3,3199.6,38.1,1
2024-07-03T22:36:24,217.1,50.02,3054.7,3207.4,38.2,1
2024-07-03T22:36:27,218.9,50.02,3072.9,3226.5,38.4,1
2024-07-03T22:36:30,217.8,50.03,3034.0,3185.7,37.9,1
2024-07-03T22:36:33,219.9,49.98,3078.3,3232.3,38.5,1
2024-07-03T22:36:36,220.4,50.02,3042.2,3194.3,38.0,1
2024-07-03T22:36:39,218.4,50.03,3062.8,3215.9,38.3,1
2024-07-03T22:36:42,219.9,49.99,3035.5,3187.3,37.9,1
2024-07-03T22:36:45,219.5,49.98,3045.7,3198.0,38.1,1
2024-07-03T22:36:48,218.0,49.95,3031.0,3182.6,37.9,1
2024-07-03T22:36:51,221.5,49.99,3056.8,3209.6,38.2,1
2024-07-03T22:36:54,222.5,49.99,3025.1,3176.4,37.8,1
2024-07-03T22:36:57,221.6,49.98,3039.3,3191.3,38.0,1
2024-07-03T22:37:00,222.4,50.01,3054.7,3207.5,38.2,1
2024-07-03T22:37:03,221.5,50.01,3049.9,3202.4,38.1,1
2024-07-03T22:37:06,217.9,49.98,3036.2,3188.0,38.0,1
2024-07-03T22:37:09,220.2,50.02,3048.2,3200.6,38.1,1
2024-07-03T22:37:12,220.4,49.98,3044.2,3196.4,38.1,1
2024-07-03T22:37:15,218.4,50.01,3067.8,3221.2,38.3,1
